"SVM_LABEL","SVM_PROB","sentiment_nya","tweet"
"1",0.568143992532053,"Negative","Will lsxma lsmxk sell Siri to amzn googl or appl in the near future I’ve been a siri holder for a lonngggg time and something just seems like the streaming market is about to burst at the seams It’s been super quiet in music land"
"2",0.511396489805377,"Positive","GOOGL YouTubeincrease in watchtime in Q and B hours of gaming content watched in the year Such a huge platform"
"2",0.510217891527023,"Positive","Sell GOOGL GOOG while you can don’t be a bag holder"
"1",0.53245383253269,"Negative","EU antitrust chief taking keen interest in Google ad systemGOOG GOOGL"
"1",0.515454861351652,"Negative","GOOG GOOG GOOGLGoogle see progress on cookie replacement effort union effort moves forward"
"1",0.519562730770952,"Negative","QRTEA GOOG GOOGLQVC launches on YouTube TV bringing reach to M liveTV service subscribers"
"1",0.505654132372444,"Neutral","HCMCUS PATENTS in lastmonthsHCMC owns both Adas grocery store serving the Fort Myers FL ampParadise Health amp Nutrition locations in FL areaTSLA AMZN GOOGL MSFT IBM AAPL BABA LI NFLX ES SPY NVDA JCPNQ NIO UAVS HTZ LTMAQ KODK CEMI NVAX VXRT"
"1",0.511157632011439,"Negative","w returnamong largest stocks SPX SPYTESLA INC TSLA"
"1",0.511111829176732,"Negative","Dividend yieldamong largest stocks SPX SPYTESLA INC TSLA"
"1",0.511066030172554,"Negative","Earnings growth rateamong largest stocks SPX SPYTESLA INC TSLA"
"2",0.514840258544105,"Positive","nd Annual Technology amp Engineering Emmy Awards Recipients googl cmcsa nflx dis bcov amzn akam t viac fb"
"2",0.541725906105898,"Positive","All the way toafter thatIm hoping for news of the buyout Hope its AAPL GOOGL or AMZN"
"1",0.544076142258673,"Negative","Long Idea SnOGOOGLMade nice support at Debit spread BUYVERTICAL GOOGLWeeklysMARCALL  First PT"
"1",0.518361273353862,"Negative","now atVERTICAL GOOGLWeeklysMARCALLEasy Keep trimming"
"2",0.537648784793332,"Positive","ANOTHA ONE More success over atby another reaper member posted anonymously   BA BABA AMZN AAPL NFLX NVDA TSLA SPX SPY ES QQQ VIX IWM GOOG GOOGL BYND OptionsTrading"
"2",0.510599991597731,"Positive","the big bois look goodMSFT CRM FB AMZN GOOGL"
"1",0.507149670204005,"Neutral","Mission completedBLNK reach an all the time highCCIV BA AAPL NFLX NVDA TSLA SPX SPY ES QQQ VIX IWM GOOG GOOGL BYND LI NIO"
"2",0.506027283893349,"Neutral","There’ a group of investors currently busy with GMEApplAmcTLRY SqGE ROKU RIOT CTRMBYD GOOGLGMthat are eyeing the future potential of BMIXhoping the quality LITHIUMfinds will be goodenough for Tslaif these rumors are true"
"1",0.510056676815945,"Negative","AMZN GOOGL“those in first class may board the plane” lol"
"1",0.544107012560463,"Negative","I’m not impressed Until YouTube stops attacking small creators and playing protectionist for big creators and GOOGL becomes more affordable I’ll be keeping my use of their products at minimums and steer clear of their stock for sure Google is easy to endanger stock"
"1",0.514439794093771,"Negative","Another unexpected company missed by quantitative value GOOGLGrowth is always a component in the calculation of valueWarren E BuffettValueInvesting intrinsicvalue"
"1",0.636778360565106,"Negative","Looking forward to SSFT playing out over coming days wks amp longer even as they are just beginning to really roll out their AI amp working WITH FIS amp GOOG GOOGL as we know They have proven their POCs amp LOTS of info out here for verifications of what they have Exciting times"
"1",0.512046303767069,"Negative","SSFTnHOD WOWZAZ Just a BEAUTIFUL day againThe signs are there that this is Sonas turn into their AI monetization events FIS GOOGL SSD etc etc"
"1",0.53192154880471,"Negative","LONG GOOG GOOGL"
"1",0.519935123663154,"Negative","GOOGL s this weeks"
"2",0.50216205595342,"Neutral","Called itESF SPY SPX NQF NDX QQQ AAPL AMD BABA FB GOOGL NFLX MSFT PLTR DKNG MVIS IWM NQ ES inspire"
"2",0.502210806060596,"Neutral","Tuesday JanFree ESF SPY SPX NQF NDX QQQ AAPL AMD BABA FB GOOGL NFLX MSFT PLTR DKNG MVIS IWM NQ ES inspire"
"2",0.502206719518183,"Neutral","Trader PsychologyLesson Sharing with the twitter fam ESF SPX SPY NQF QQQ AAPL AMZN BABA TSLA PLTR GME FB NFLX GOOGL GOOG ES NQ"
"2",0.532548722929652,"Positive","You gotta be able to laugh at yourself to be able to withstand the stopouts fakeouts the market shenanigans during OPEXFed daysetcUniqueTrades tradingpsychology SPX SPY NQF NDX AAPL AMZN BABA DKNG PENN MSFT FB GOOGL NFLX REGN AMD NVDA PLTR IWM QQQ"
"2",0.510971517511429,"Positive","Live scene reporting on Rickys morning boarding call ESF SPY SPX NQF NDX QQQ AAPL AMD BABA FB GOOGL NFLX MSFT PLTR DKNG MVIS IWM NQ ES inspire"
"1",0.542319787975496,"Negative","All has been said and posted lessons in realtime or should I start showing PampL and lambos to get some viewsGOATESF SPY SPX NQF NDX QQQ AAPL AMD BABA FB GOOGL NFLX MSFT PLTR DKNG MVIS NQ ES inspire inspirationa stocks"
"2",0.567327477647604,"Positive","My best chart setup for todaynext few sessions until invalidationES blast off towards Know your timeframesESF SPY SPX NQF NDX QQQ AAPL AMD BABA FB GOOGL NFLX MSFT PLTR DKNG MVIS IWM NQ ES inspire tradingstrategy tradingpsychology UniqueTrades"
"2",0.514507951105175,"Positive","How will MSFT perform after reporting earnings today stocks Stocks to watchAMZN AAPL TSLA GME PLTR FUBO NKLA NIO FB ETSY DKNG GOOGL"
"2",0.54169358152065,"Positive","Most Popular Websites Pro TipWatching this is even more fun if GOOGL is one of yr TOP portfolio holdings"
"1",0.527005085042397,"Negative","Im no litigator but I would imagine this is a good sign for settlement in the worksWere bullish on the dip happening right now on this news more for us"
"2",0.506730472503038,"Neutral","Grom Social Enterprises Backlog ReachesMillion in New Business forGRMM social stock smallcap stocktowatch privacy internetsafety socialmedia Facebook Instagram TikTock FB TWTR SNAP GOOGL TCEHY COPPA"
"1",0.506075741175651,"Neutral","Grom Social Enterprises Highly Undervalued Children’s Entertainment StockGRMM social stock smallcap stocktowatch privacy internetsafety socialmedia Facebook Instagram TikTock FB TWTR SNAP GOOGL TCEHY COPPA"
"1",0.514882835228776,"Negative","Grom SocialSafe alternative to TikTok for kidsGRMM social stock smallcap stocktowatch privacy internetsafety socialmedia Facebook TikTock FB TWTR SNAP GOOGL TCEHY COPPA"
"1",0.536745219267613,"Negative","GOOGL is atand has an average price target ofwith an upside of"
"1",0.514565345021294,"Negative","Grom Social Enterprises Inc Announces the Engagement of Investment Banking Firm Kingswood Capital MarketsGRMM social stock smallcap socialmedia Facebook Instagram TikTock FB TWTR SNAP GOOGL TCEHY COPPA"
"2",0.515840702356858,"Positive","GotMyHighest Convictions Stocks forCould Make You a Fortune OverYearsstocks gaming cloudcomputing datacenters AI streamingvideo digitaladvertising connectedtv NVDA MSFT GOOGL AMZN IBM GOOG BABA ROKU"
"1",0.519009869836584,"Negative","Better Buy Facebook vs Googlestocks GOOGL FB GOOG NFLX AAPL AMZN FAANG investing growthstocks facebook google"
"1",0.510042618202588,"Negative","Cloud Computing Stocks to Buy instocks AMZN FB MSFT GOOGL CSCO ACN AKAM GOOG ANET MDB SHOP FSLY CRWD FUBO cloud cloudcomputing investing cloudinvesting growthstocks"
"2",0.520626834176593,"Positive","ADMP could bein A yearSERIOUSLY PLX SPY QQQ IWM DIA UVXY GOOG GOOGL UBSFY T TSLA BKS CIEN SFIX HOME CLDR insy ljpc ctrv yriv hk cvm prto lgcy rhe lgcy lgcy soly vtml rvlt alna biol uber phun kirk abeo bpth tsla mtfb xreg xspt"
"2",0.538272216877137,"Positive","GOOGL AlphabetGoogle hit new highs last week This coming after new highs new lows new highs new lows new highsIBDpartnerBulls looking for an breakout over rising trendline Bears looking for megaphonelike breakdowngt"
"1",0.506700640312586,"Neutral","Are FANMAG Stocks Poised to Breakoutarticle byFB AAPL NFLX MSFT AMZN GOOGL QQQ"
"1",0.519438451678103,"Negative","FastMoneyEspressoFINAL CALLSJosh Brown —gt buy GOOGL on any pull back in price broke out the st week of November amp hasn’t looked back sinceSarat Sethi —gt buy MSJim Lebenthal —gt buy TMOShannon Saccocia —gt buy V"
"2",0.541581314164372,"Positive","Inside Day Setups something to watch out for tomorrowTSLA CLOVNFLXNVDAAMZN GOOGL GMEDASH ABNBPLTR ZMAAPLBB"
"1",0.515037681601905,"Negative","Election Fraud has happened for yearsWhy doesn’t TWTR FB GOOGL AAPL want to fix itBecause they’ve been exploiting itloopholesmatterBigTechCensorship electionfraud"
"1",0.523360276793472,"Negative","Wall StreetUS MarketsBetter valuation is needed for C LUV JPM AAPL GOOGL TSLA NFLX AMZN FB MSFT TWTR IBM V QQQ URBN ITB BYND PEP KO T BA"
"1",0.527149975454583,"Negative","Wall StreetUS MarketsBetter valuation is needed for AAPL JPM MS GS AMTD FB NFLX SNAP GOOGL AMZN TSLA JNJ BYND MSFT URBN T TMUS RTX LMT BA GE GME TGT LUV DAL TWAC AAL XOM BP SIEGY CVX RDSA"
"1",0.518678647844047,"Negative","Wall StreetUS MarketsBetter valuation is needed for MMM KMB TSLA NFLX GS JPM BAC C SCHW QQQ QCOM COST AMC TCOM GME AAPL MSFT GOOGL CGC GS AMTD TGT AMZN V MA AXP PYPL GE IBM KO PEP"
"1",0.519202072306514,"Negative","Halftime Report Final Trades Shannon Saccocia Visa VJim LibenthalThermo Fisher TMOJosh Brown Google GOOGL Sarat Sethi Morgan Stanley MS"
"2",0.527737380915414,"Positive","They all look healthy and ready to ripAAPL AMZN MSFT NFLX FB GOOGL"
"2",0.514589740112766,"Positive","everything is breakingDowndetector is reporting that services including AWS Zoom Verizon Robinhood Spotify Slack and Google Drive are having problemsZM VZ SPOT WORK GOOGL"
"1",0.511295063150363,"Negative","VZ downon outagesAMZN GOOGL hanging in there"
"1",0.574078721467167,"Negative","Interestingly US mega cap names have continued to consolidate over the lastmonths Examples FB GOOGL AMZN ADBE MSFT NVDA Upcoming earnings are likely to be the catalyst that drives them to breakout or break down"
"1",0.507017267797802,"Neutral","GOOGL bouncing brilliantly off theday MA"
"1",0.593195589521716,"Negative","bullish on Aapl the most and FB think googl is a bust again like every quarter"
"2",0.510217521411179,"Positive","bought to open GOOGL Janw Call debit spreadat"
"1",0.563179357518739,"Negative","The big G cant handle traffic these days goog googldown googledown"
"1",0.506885744446628,"Neutral","AMZM GOOGL Gmail search RobinhoodDowndetector reporting probs"
"1",0.501670117705442,"Neutral","Combined Valuations ofCompaniesof US GDPAAPLTrillionAMZN TrillionMSFTTrillionGOOGL TrillionTSLA BillionFB BillionTotal Value TrillionNDX SPX RUT QQQ SPY IWM TLT ESF NQF Innovation DisruptiveTechnology"
"1",0.506066459132395,"Neutral","Rose Above Upper Bollinger Band today DWFI LPSN FLTR HZN CHMI VRRM GGM VIST IHIT ORC GOOGL TZOO GHC AENZ INGN AGTC FVAM APEN PLAT ARDS"
"1",0.513210132440097,"Negative","KEEP ON RADARSTRONG BUYATVK GRNF HPST COUV CBDD TINO TSLA GOLD IDEX ZM GM GE Z F KBH LEN IDGC MINE GOOGL PBIO NFLX ITRG ELYGF MTCH CGC VFF AMD"
"1",0.535319473770018,"Negative","CBBTMind blowing potential here Ready to fly and it has a high gravity to land inlandBRLL RNVA SANP NECA APYP RJDG MSMY AITX SNRYMSTO PDPR RDAR TGGI AITX TSLA OMID BBRW OZSC ALPP GOOGL AMZN DSGT FB NAKD NTDOY APPL GEVO TAUG ABML"
"1",0.527150718536916,"Negative","CLSH CLS Holdings USA Inc Reports Financial and Operational Results for DecemberHPST MITI CCIV BA ABML TINO ITRG ELYGF AMD TSLA GM INTC AMZN GOOGL IDGC WMT GE T UBID COUV NGTF IDVV PBIO CBDD ATWT"
"1",0.506626136135827,"Neutral","I noticed that the clothesline resistance now holds in most stocks This is in stark contrast to post crashwhere we had many overshots SE GOOGL"
"1",0.513664851113154,"Negative","Today is illustrative that there are fractures forming Parts of this market are very very broken We do not yet know what exactly that means Fear is coming spx spy nq qqq nqf esf dia djia comp uvxy vix iwm googl goog aapl msft intc nflx"
"1",0.50604287587337,"Neutral","NearlyGoogle employees have signed a public letter saying prominent AI researcher Timnit Gebrus departure “heralds danger for people working for ethical amp just AI—especially Black people amp People of Color—across Google”byGOOGL"
"1",0.561572688321796,"Negative","My ER predictionAMD MSFT AAPL AMZN TSLA I really dont know PFB GOOGL note all these are based on my instinct and gut feeling Not an investment or trade idea for you follow"
"1",0.506100699546595,"Neutral","VIX forof largest stocks in SampPCBOE has VIX indices for AAPL AMZN amp GOOGL orange line has continued to tick up while broader VIX has been more quiet"
"2",0.531875778355586,"Positive","was YouTube Gamings biggest year yet with overbillion hours of gaming content watched on YouTube In the first half of the year total daily livestreams grew bypercentGOOGL INSIDE YOUTUBE Letter from Susan OurPriorities"
"1",0.518133015328574,"Negative","Spring football MLFB startsGaming NFLPlayoffs nfl MLFB WYNN LVS MGM HAS AMZN BYD CNTY GDEN IVE MGP PENN SGMS CZR ERI ESPO HERO TSG ADR MVES GNUS NFLX AMZN DIS MSFT HAS GOOGL AAPL VZ SNE T CBS ROKU DISH CIDM"
"1",0.506927846530111,"Neutral","BREAKING GME TO REPLACE GOOGL IN FANG INDEXSources"
"2",0.518340958388492,"Positive","Who will hit T firstCurrent valuations AAPLtrillion AMZNtrillion MSFTtrillion GOOGLtrillion TSLAbillion FBbillionTotal valuetrillion"
"1",0.524222563909603,"Negative","FB AMZN GOOGL Nice Ramp Ups todayBig Earnings Week let see how it goes"
"1",0.57863588864567,"Negative","GOOGL FB and MSFT flying ahead of earnings FAANG names just some gorgeous charts"
"2",0.606699870728628,"Positive","Going forward Pepsi is going to make sure BNYD products are well displayed at grocery stores I see it as better opportunity than FB or GOOGL Thesecompanies are getting to be too big and sluggish"
"2",0.501280804496297,"Neutral","Tech companies could see blowout fourth quarters for ad revenue FB GOOGL"
"2",0.527877878682106,"Positive","Swinging these tonight can either make you lucky or broke AMZN AAPL GOOGL NFLX ZM"
"2",0.511406300853444,"Positive","TSLA amp GOOG GOOGL are about to take off I’m placing calls You know what to do"
"1",0.515793619319181,"Negative","Started with k down to k back up to k Big thanks to this communityGOOGL FB TSLA BABA TSM BRKA BRKB V JNJ WMT JPM MA PG NVDA UNH DIS HD PYPL BAC VZ ADBE NFLX CMCSA KO NKE TM T NVS INTC ASML PFE MRK CRM PEP ABT TMO ABBV CSCO"
"2",0.511092381180975,"Positive","GOOG GOOGLAlphabet Growth Opportunities And Profitability Make This Titan Undervaluedstockmarket economy stocks"
"1",0.506421060843197,"Neutral","TWTR if you followed along with us when mentioned here these are now upsince we gave this Congrats if you took it  AMZN GOOGL BYND TSLA BABA NFLX ROKU AAPL"
"1",0.523700857455469,"Negative","When all were bullish I said this last night My target is nowSPX Gigarippy incoming SPY NVDA NFLX GOOGL ZM PTON"
"2",0.503232960070162,"Neutral","AMZN BAC AAPL FB TWTR GOOGL BABA NFLX BABA ROKU GS SBUX WMT MSFT SHOP UAL SHOP TSLA BA ROKU FUBO SKLZ SQ SPY TLRY DIS NIO BIDU TTD CCIV AMC NIO SPX GME BNGO NNOX IPOE PLUG BB"
"2",0.541166908055359,"Positive","My Best ECommerce Stock forstocks AMZN GOOGL FB MELI GOOG SE"
"2",0.519647396092706,"Positive","Yeartodate performance USDTesla TSLA Bitcoin BTCNVIDIA NVDA PayPal PYPL MicroStrategy MSTR AMD AMD Apple APPL Amazon AMZNNetflix NFLX Alphabet GOOGL JPMorgan JPM Exxon Mobil XON"
"1",0.534550417786594,"Negative","France’s Pres Macron warns Google and Microsoft to get in line with the new EU rules MSFT GOOGL"
"1",0.519511048728763,"Negative","Alphabet Inc current quarter revenue growth YoY ofrankedout ofcompanies in our database  GOOGL"
"2",0.51541022933238,"Positive","View todays MarketOutlook from Mentioned SPY DIA QQQ SPX RUT IWM USO GLD UUP XLE TLT EEM Bitcoin BTC NYXBT ETHE XLE XLK GOOGL NFLX DFS TCOM"
"1",0.534740997605513,"Negative","GOOGLMACRON WARNS GOOGLE MICROSOFT TO GET IN LINE WITH NEW EU RULES"
"1",0.534646070849195,"Negative","MACRON WARNS GOOGLE MICROSOFT TO GET IN LINE WITH NEW EU RULESMSFT GOOG GOOGL"
"2",0.531088999124512,"Positive","ltcn withvolume that equals less thanltc is still trading atwhich isper LITECOIN I WONDER HOW PISSED grayscale is at me that they paid meper ltc already via ltcn spy qqq tsla aapl sq twtr fnma gpro amzn googl aapl"
"1",0.506290054891241,"Neutral","SSFT In Q ofSonasoft hired veteran ML engineers and data scientists This allowed a focus on taking NuGene from MVP to a fullyfledged productIts all coming the FIS and GOOGL Ks posted the POCs complete"
"1",0.51124924896409,"Negative","GOOGL Implied Volatility expirationmaxpain options"
"2",0.542808044066836,"Positive","I would love to see the payout share of the topor so content creators on YTAs with mobile apps I suspect there are a few whales getting most of theand then a very long tail of wannabee influencers in niches fighting for crumbsGOOGL"
"1",0.521691539774932,"Negative","Confident Investor indicator analysis forInteresting results from LGIH FB GOOGL GTN PYPL JAZZ invest"
"1",0.506882769432201,"Neutral","Locked and loadedaapl amd tsla fb googl nio nvda"
"1",0.511068632192677,"Negative","GOOGL says North Korean state hackers are targeting security researchers"
"1",0.511432528364456,"Negative","Tuesday’s"
"2",0.535389513129569,"Positive","Citi recently released their top US and China technology picks"
"1",0.523749907023133,"Negative","Mixed bag for big caps in premarket orderflowES NQ YM RTY SPY SPX NDX RUT DJIAAAPL"
"1",0.559476993850116,"Negative","nq nqf hr update Went according to plan I see lots of sideways action today as the market sets up for some big earnings AHs over the next few days GL aapl msft fb amd ba googl nvda spy spx"
"1",0.519035641299358,"Negative","nq nqf hr bands tightening sma should act as a bounce and run spot into a thick green cloud Setting up for the open IMO GL spx spy aapl msft amzn fb ba googl nvda"
"1",0.511203438622573,"Negative","Google No more donations for GOPlawmakers who voted against Biden certificationGOOGL"
"1",0.511818245723199,"Negative","GOOGL is first on deck with EU amp Australias news tax to be imposed Next is the Union trial vote in AL with AMZN Shipping containers to semis for APPL iPhones going into containers vs air freight amp GeoPolitical control of tech"
"1",0.527328705529408,"Negative","CBDL Exciting news coming ATVK GRNF HPST COUV CBDD TINO TSLA GOLD IDEX ZM GM GE Z F KBH LEN IDGC MINE GOOGL PBIO NFLX ITRG ELYGF MTCH CGC VFF AMD"
"1",0.513956555079753,"Negative","Market Notes compiled by listening to some expertsnews I followAAPL AMZN SPCE MELI GOOGL TWTR FB NIO DOCU RKT FUBO SHOP WMT MCD DIS MSFT AMD TSLA ZM SBUX SNAP MA V BA CCL MMM QS BKNG RKT LRCX NNOX VLDR SPY JNJ NOW SE GS BAC BABA FDX W"
"1",0.513956555079753,"Negative","Market Notes compiled by listening to some expertsnews I followAAPL AMZN SPCE MELI GOOGL TWTR FB NIO DOCU RKT FUBO SHOP WMT MCD DIS MSFT AMD TSLA ZM SBUX SNAP MA V BA CCL RCL QS BKNG RKT LRCX NNOX VLDR SPY IWM NOW SE GS BAC BABA FDX W"
"1",0.523967341499582,"Negative","Lessons learned from trading inaapl intc amd googl fb"
"1",0.540659623994921,"Negative","Start investing with what you know Buy your dog food on Chewy CHWY"
"1",0.570530226645418,"Negative","Surprisesurprise Digital advertising to have a massive YoY growth quarter given that even Yahoo grew GOOGL FB PINS SNAPHowever check your enthusiasm for AAPL US handset sales may not match consensus based upon VZs Q"
"1",0.519415492063288,"Negative","MWK Mohawk Group Using AI to sell products on Amazon and other market palaces Backed by Google Ventures GOOGL"
"1",0.511198605523568,"Negative","Potentially telling and positive theme for SNAP FB GOOGL"
"2",0.508379214953669,"Neutral","Cooking todayCBBT TSLA UBER PTON NIO NFLX APPL BYND FB GOOGL TWTR BABA WORK NVDA SNAP GST BOR JOG PHM NTGY BANT GAXY KWBT VTGN LSAI TGR KO MCD NKE DIS OHG MTPH AMGO MSYS MHC OKYO CMET SOU WISH DASH AI PUBM MCFE PLTR KXIN SPI PRAX"
"1",0.536034172803071,"Negative","SmartOptions Unusual Activity AlertDelayedGOOGLCalls ExpTrade VolumeContracts was traded nowCurrent Stock Price Trade Type BlockFollow the Money amp Trade Options with Our SmartOptions Ai"
"1",0.579072283595615,"Negative","Nextech AR Solutions NEXCF Emerging Growth Report Just ReleasedFeature NEXCFDiscuss SNAP FB GOOG GOOGL JNJ IBM TM BCE AMZN EBAY WMT DELL ACGL INTC NVDA BABA BIDU MU AMD LUMN HIMX VUZI MVIS IPNFFCryptocurrency Bitcoin"
"1",0.574957478775379,"Negative","Nextech AR Solutions NEXCF Emerging Growth Report Just ReleasedFeature NEXCFDiscuss SNAP FB GOOG GOOGL JNJ IBM TM BCE AMZN EBAY WMT DELL ACGL UBX KOPN WIMI JPM PYPL SQ FUBO SPOT BitcoinMining Daytrade Profit"
"1",0.579375311168593,"Negative","Nextech AR Solutions NEXCF Emerging Growth Report Just ReleasedFeature NEXCFDiscuss SNAP FB GOOG GOOGL JNJ IBM TM BCE AMZN EBAY WMT DELL ACGL SHOP FSLY DOCU TDOC NETEmergingGrowth"
"1",0.579324799738817,"Negative","Nextech AR Solutions NEXCF Emerging Growth Report Just ReleasedFeature NEXCFDiscuss SNAP FB GOOG GOOGL JNJ IBM TM BCE AMZN EBAY WMT DELL ACGLAAPL MSFT TWTR PINS ETSYTechStocks AugmentedReality AR ArtificialIntelligence AI"
"1",0.50371171811969,"Neutral","GOOGL GOOGEU examining Googles data gathering adtech practices BI reports Google is facing new antitrust action in the EU Business Insiders Martin Coulter reports The European Commission has asked advertising firms to c"
"1",0.511066030172554,"Negative","GOOGLPot cont Uptrend LONGERTERM WlyDlyHly combo chart Google Stocks"
"1",0.531888366622855,"Negative","Sign Up to Our Mailing List to Access A Sneak peak of Our Weekly Newsletter and Last Week in ReviewSign Up Bottom of the PageSPY UVXY NFLX AMZN AAPL FB GOOGL TSLA MSFT"
"1",0.510362695830777,"Negative","Cloud Computing Stocks to Buy instocks AMZN FB MSFT GOOGL CSCO ACN AKAM GOOG ANET MDB SHOP FSLY CRWD FUBO"
"1",0.505908687678371,"Neutral","MSFT ARK initiated first buy on msft  sharesIts ready amzn googl nflx aapl fb"
"1",0.510408436418453,"Negative","amp CloudComputingStocks to Buy instocks AMZN FB MSFT GOOGL CSCO ACN AKAM GOOG ANET MDB SHOP FSLY CRWD FUBO"
"2",0.501670466266364,"Neutral","PLTR SPY QQQ ES TSLA AAPL FB GOOGL AMZN"
"1",0.515159685829819,"Negative","Wild that this month proved that tsla is the last of the top big tech companies to not go woke as a jokeHow can we trust all the other big data tech companies amzn fb snap twtr googl dis etc have all proven they will adjust their terms of service for political reasons"
"2",0.543233691100514,"Positive","GOOGLs day Moving Average moved above its day Moving Average on JanuaryView odds for this and other indicatorsAlphabet stockmarket stock technicalanalysis money trading investing daytrading news today"
"1",0.51124924896409,"Negative","FB AAPL NFLX GOOGL tech growth"
"1",0.510985587969976,"Negative","Manhattan Brand Growth GOOGL GOOG Ranking Expert Content Marketing Services LaunchedStockMarket"
"1",0.511024322660368,"Negative","GOOGL GOOG says it won’t fund members of Congress who voted against election resultsStockMarket"
"2",0.510179144706283,"Positive","GOOGL Was upTurned negativeGreen to red move GreenToRed"
"1",0.515106753579436,"Negative","amd fb nio jd foxa googl amzn msft es nflx nvda cmg aapl pypl v amx ups fdx cl"
"2",0.524069651022132,"Positive","Melvin founder once investigated for insider trading These ppl have no credibility only scummy tactics and leaching SEC should look into them again gme bb bbby tsla aapl amzn amc googl spce cciv nio"
"2",0.591298037350269,"Positive","SUCCESS Last night on the DEUS beta on Rinkeby testnet users created and minted fully oraclesynced onchain versions of top stocks such as AMZN GOOGL TSLA AAPL and AMD as well as top crypto currenciesTry it yourselfDEA DEUS stonks"
"1",0.509316593229864,"Neutral","AAPL already a holding in the Global X Autonomous amp EV ETFbehind TSLA but ahead of QCOMNVDA amp GOOGL"
"1",0.538491494384127,"Negative","Hey Guys…Best Opportunity for Daily trading Its completely free …TWTRTV GOOG BA TSLA IX TLRY NVDA NFLX SPY AAPL AMD BABA AMZN GOOGL CGC CHK CMG"
"1",0.541826100456981,"Negative","Tried to trim calls on AAPL MSFT GOOGL today but none of my orders hitMaybe my prices were too high"
"1",0.51134088107519,"Negative","GME GOOGL googletrends"
"1",0.511065658522373,"Negative","GOOGLJan Daily stock market forecast UpperLower stock"
"2",0.502703356399785,"Neutral","GOOGL Elliott Wave with a cup of tea Upside targetin coming daysweeks ESFNQF NQF SPX SPY NDX QQQ AAPL BABA BA COST SQ GLD FB BAC AMZN PTON NVDA PYPL NKLA AMD MSFT NFLX stocks trading"
"1",0.530597279048694,"Negative","Google Might Remove its Search Engine from Australia GOOGL"
"2",0.501715547835724,"Neutral","Relatively speaking we are losing the FANG leadership FB RSMSFT RSNFLX RSGOOGL RS"
"2",0.502206719518183,"Neutral","Mozart trading systemTQQQ WOOF XLP QLD IBB HDV CCI GLD EFX CNP IFF TSLA AMZN MSFT IBM GOOGL SPY"
"1",0.611002697258753,"Negative","Should Apple really be worth almost x as much as Google Alphabet Or is Alphabet significantly undervalued Alphabet has agross profit margin vsfor Apple and it owns strategic assets such as Google Android YouTube amp Waymo etcAAPL vs GOOG amp GOOGL"
"1",0.50565413189009,"Neutral","WenttodayJust finished posting charts toDiscord Heres the listAAPL ABNB AMD AMZN BA BABA BTC BYND CHWY COST DASH DIS DKNG ESF FB GOOGL HD JETS LULU MSFT NFLX NQF NVDA PTON PYPL ROKU SHOP SNOW SQ TMO TSLA WMT ZM"
"2",0.541104494743106,"Positive","HAPPY TRADERBOOM Come Join The ProCongrats amd nvda spy tsla Subscribe amp join our Discord for the Latest News Daily Watchlist Flow Day amp Swing Trades Alerts aapl fb roku googl Alerts on our Twitter amp Discord Platform shop bidu nflx ba W"
"2",0.50172112657675,"Neutral","Connected home softwarehardware Emphasis on consumerfacing brandsETF namesHOUS SMRTTSIAIRBTAMZNGOOGLAAPLSONOROKUALRMVVNT"
"1",0.511862205595669,"Negative","Oversold GOOGL CRM RIO TEAM DELL PTON DOW CMG PANW MDB ZEN CHGG TECK FIVE PLAN FVRR SPGI EQIX PGR FNV FDS GOL BAND DOC AGI IAG DRV SILJ SOXXOverbought WU FLIR AMRN FOXMomentum EXAS ORA BBBY SI RYTM SAA"
"1",0.511295063150363,"Negative","TSLA ER onafter Bell CCatpm"
"1",0.51827919088899,"Negative","MRwill AAPL create a touch screen iMac in the near future RT ITOUCH AMZN COST TSLA MSFT NFLX AMD FB NVDA PG XPO JPM AVGO WFC GOOGL ADBE T SQ ORCL TWTR MU V CIEN HD JNJ JD CSCO INTC XOM MA CRM CVS BRK OW BA NIO LI XPEV QQQ CRM"
"1",0.516401605596631,"Negative","Todays plays BYNDc hitto CRWD FailedSHOPc hitto RKTc hitto TSLAc hitto GOOGLp hitto"
"2",0.512931724735653,"Positive","Days Up TCEHY  Days Up GSX ILMN Days Up FTHM EXPI TOL Days Up NTES FB NARI DXCM  Days Up FUTU SPWR ARKQ SPCE GOOGL INSG AAPL FROG NBIX STMP MSFT WING  Days Up RKT RMBL LAD HOME QDEL CHEF VMW D EFX stocks StocksToWatch study"
"1",0.51134088107519,"Negative","GOOGL trade chart"
"1",0.557168828501547,"Negative","Closed two long day trades at EODTSLA forgain"
"1",0.531480878051727,"Negative","Trades opened todayBOUGHTGOOGLCBOUGHTSHOPCsize left BOUGHTTWLOC"
"1",0.511200464536711,"Negative","Yes they should allow GOOGL FB and other tech companies in China"
"1",0.504157392610054,"Neutral","Prices per share if some fellow techsoftware companies would trade at Tesla multiple of PS AAPL Apple NFLX Netflix MSFT Microsoft CRM Salesforce ADBE Adobe GOOGL Alphabet FB Facebook UBER Uber"
"1",0.518705752564822,"Negative","GOOGL Target Raised by Mizuho Securities Buy USDUSDTarget Raised by Canaccord Genuity Buy USDUSD"
"2",0.553254888255425,"Positive","Alphabet Suddenly Shutters Loon After Failing to Find Sustainable Business ModelDespite recently announcing their first commercial launch Alphabet has announced it will shut down Loon one of its most promising moonshot projects GOOGL"
